 Metric Date, Revenue_share , OI_share ,  NI_Growth  ,  Revenue_Growth  ,  GP_Margin  , OP_Margin , NP_Margin , EPS , EPS_GrowthCurrent_Ratio , Quick_Ratio , DE_Ratio , Interest_Coverage_Ratio , Leverage , Asset_Turnover_Ratio , Receivables_Turnover Ratio , OCFR , FCF , BV_share , DPS , Shares_Os , ROE , ROCE , Op_Margin , EPS_Growth , Current_Ratio , Receivables_Turnover_Ratio , OCF , symbol , NII_share , EBT_share , NI_Margin , NIM , CIR , LTD , ROA , NITR , NIncM , NPA , Tier1 , Tier2 , Interbank , NII_Growth , EBT_Growth ,
31-03-2014, 26.60 , 2.70 ,,, 24.30 ,, 6.80 , 1.80 ,, 0.60 , 0.60 ,, 0.40 , 2.00 ,,," 4,737.20 ", 8.40 ,, 653.70 , 0.20 ,, 10.00 ,, 0.70 , 192.10 ," 2,250.50 ",  JUBLFOOD  ,,,,,,,,,,,,,,,,
31-03-2015, 32.00 , 2.40 , -6.10 , 20.50 , 51.60 ,, 5.30 , 1.70 ,, 0.40 , 0.70 ,, 0.40 , 1.90 ,,," 5,632.90 ", 9.90 , 0.30 , 655.10 , 0.20 ,, 7.40 , 20.50 , 0.50 , 176.40 ," 2,761.10 ",  JUBLFOOD  ,,,,,,,,,,,,,,,,
31-03-2016, 37.10 , 2.10 , -12.80 , 16.50 , 50.40 ,, 4.00 , 1.50 ,, 0.40 , 0.60 ,, 0.40 , 2.00 ,,," 4,389.30 ", 11.60 , 0.30 , 656.80 , 0.10 ,, 5.60 , 16.50 , 0.60 , 195.40 ," 2,116.80 ",  JUBLFOOD  ,,,,,,,,,,,,,,,,
31-03-2017, 39.20 , 1.40 , -40.40 , 6.00 , 38.10 ,, 2.20 , 0.90 ,, 0.40 , 0.60 ,, 0.40 , 2.00 ,,," 4,045.40 ", 12.20 , 0.30 , 658.80 , 0.10 ,, 3.50 , 6.00 , 0.60 , 160.50 ," 2,035.90 ",  JUBLFOOD  ,,,,,,,,,,,,,,,,
31-03-2018, 45.80 , 4.30 , 239.60 , 16.80 , 41.10 ,, 6.50 , 3.00 ,, 0.90 , 0.50 ,, 0.40 , 2.00 ,,," 5,283.00 ", 14.70 , 0.50 , 659.80 , 0.20 ,, 9.30 , 16.80 , 1.10 , 192.80 ," 4,090.10 ",  JUBLFOOD  ,,,,,,,,,,,,,,,,
31-03-2019, 54.00 , 6.80 , 63.00 , 18.10 , 43.80 ,, 9.00 , 4.80 ,, 1.40 , 0.50 ,, 0.30 , 1.90 ,,," 5,906.30 ", 19.10 , 1.00 , 659.80 , 0.30 ,, 12.50 , 18.00 , 1.50 , 129.90 ," 4,235.20 ",  JUBLFOOD  ,,,,,,,,,,,,,,,,
31-03-2020, 59.50 , 8.10 , -12.50 , 10.20 , 52.20 ,, 7.10 , 4.20 ,, 1.10 , 2.00 , 3.20 , 0.70 , 1.20 ,,," 10,119.20 ", 17.20 , 1.20 , 659.80 , 0.20 ,, 13.50 , 10.20 , 1.20 , 236.00 ," 7,277.90 ",  JUBLFOOD  ,,,,,,,,,,,,,,,,
31-03-2021, 50.20 , 5.40 , -17.30 , -15.70 , 52.80 ,, 7.00 , 3.50 ,, 0.80 , 1.60 , 2.20 , 0.60 , 0.90 ,,," 9,692.30 ", 21.80 , 1.20 , 659.80 , 0.20 ,, 10.80 , -15.70 , 1.00 , 197.20 ," 7,506.40 ",  JUBLFOOD  ,,,,,,,,,,,,,,,,
31-03-2022, 66.60 , 11.00 , 81.50 , 32.70 , 57.50 ,, 9.60 , 6.40 ,, 0.80 , 1.40 , 4.10 , 0.60 , 0.90 ,,," 13,213.10 ", 29.60 , 1.20 , 659.80 , 0.20 , 0.20 , 16.50 , 32.70 , 1.00 , 199.40 ," 9,300.30 ",  JUBLFOOD  ,,,,,,,,,,,,,,,,
31-03-2023, 78.20 , 10.30 , -16.00 , 17.30 , 55.60 ,, 6.80 , 5.40 ,, 0.50 , 1.60 , 3.40 , 0.60 , 1.00 ,,," 18,196.10 ", 30.90 , 1.20 , 659.80 , 0.20 , 0.20 , 13.10 , 17.30 , 0.70 , 179.50 ," 10,261.60 ",  JUBLFOOD  ,,,,,,,,,,,,,,,,
31-03-2024, 85.70 , 8.30 , 13.10 , 9.60 , 57.60 ,, 7.10 , 6.00 ,, 0.40 , 2.60 , 1.90 , 0.70 , 0.70 ,,," 18,513.60 ", 34.00 , 1.20 , 660.10 , 0.20 , 0.10 , 9.60 , 9.60 , 0.60 , 21.30 ," 10,096.40 ",  JUBLFOOD  ,,,,,,,,,,,,,,,,
31-03-2020,, -8.00 ,,,,,, -8.00 ,,, -1.40 ,, 3.30 ,,,,, -2.40 ,, 0.50 , 3.30 ,,,, 0.30 ,,   -     ,  JUBLINGREA  ,,,,,,,,,,,,,,,,
31-03-2021, 261.50 , 37.60 ," -13,689.80 ",, 45.90 ,, 7.90 , 20.80 ,, 0.90 , 0.80 , 14.10 , 0.40 , 0.20 ,,," 1,398.30 ", 734.90 , 0.40 , 26.20 ,  -    ,  -    , 14.40 ,, 1.60 , 1.50 ," 1,122.80 ",  JUBLINGREA  ,,,,,,,,,,,,,,,,
31-03-2022, 311.20 , 46.20 , 777.00 , 623.50 , 42.60 ,, 9.60 , 30.00 ,, 0.80 , 0.60 , 27.10 , 0.40 , 1.30 ,,," 6,828.90 ", 153.00 , 5.00 , 159.00 , 0.20 , 0.20 , 14.80 , 623.40 , 1.70 , 8.50 ," 4,527.40 ",  JUBLINGREA  ,,,,,,,,,,,,,,,,
31-03-2023, 300.20 , 27.90 , -35.50 , -3.60 , 45.90 ,, 6.40 , 19.30 ,, 0.70 , 0.60 , 21.80 , 0.40 , 1.10 ,,," 9,438.50 ", 167.70 , 5.00 , 159.00 , 0.10 , 0.10 , 9.30 , -3.60 , 1.50 , 9.30 ," 4,624.60 ",  JUBLINGREA  ,,,,,,,,,,,,,,,,
31-03-2024, 261.40 , 18.00 , -40.50 , -13.30 , 35.60 ,, 4.40 , 11.60 ,, 0.70 , 0.70 , 5.40 , 0.40 , 0.90 ,,," 9,983.50 ", 173.00 , 5.00 , 158.20 , 0.10 , 0.10 , 6.90 , -13.30 , 1.40 , 7.20 ," 4,299.80 ",  JUBLINGREA  ,,,,,,,,,,,,,,,,
31-03-2014, 25.30 , -9.30 ,,, -1.10 ,, -50.70 , -12.80 ,, 0.50 , 1.10 , -2.90 , 0.50 , 0.30 ,,," 1,244.60 ", 37.50 ,, 54.90 , -0.30 , -0.30 , -36.90 ,, 0.80 , 5.90 , 706.30 ,  JWL  ,,,,,,,,,,,,,,,,
31-03-2015, 21.60 , -7.50 , 45.60 , -14.70 , 4.40 ,, -86.60 , -18.70 ,, 0.40 , 1.90 , -1.90 , 0.70 , 0.40 ,,, 182.90 , 20.50 ,, 54.90 , -0.90 , -0.60 , -34.80 , -14.70 , 0.50 , 7.40 , 88.50 ,  JWL  ,,,,,,,,,,,,,,,,
31-03-2016, 19.70 , -5.00 , 2.20 , -8.70 , 14.50 ,, -96.90 , -19.10 ,, 0.30 , 18.90 , -1.30 , 0.90 , 0.50 ,,, 47.20 , 2.20 ,, 54.90 , -8.80 , -1.40 , -25.10 , -8.70 , 0.40 , 8.80 , 44.30 ,  JWL  ,,,,,,,,,,,,,,,,
31-03-2017, 19.20 , -1.60 , -66.00 , -2.60 , 19.00 ,, -33.80 , -6.50 ,, 0.20 , -8.40 , -0.40 , 1.10 , 0.50 ,,, 59.40 , -5.50 ,, 54.90 , 1.20 , -2.70 , -8.20 , -2.60 , 0.30 , 6.70 , 56.60 ,  JWL  ,,,,,,,,,,,,,,,,
31-03-2018, 17.70 , -1.70 , 3.70 , -7.80 , 19.30 ,, -38.00 , -6.70 ,, 0.10 , -4.10 , -0.40 , 1.30 , 0.50 ,,, -5.00 , -12.20 ,, 54.90 , 0.50 , 0.60 , -9.70 , -7.80 , 0.20 , 10.80 , -7.50 ,  JWL  ,,,,,,,,,,,,,,,,
31-03-2019, 35.10 , 0.40 , -340.20 , 122.10 , 16.70 ,, 41.10 , 14.40 ,, 1.10 , 1.20 , 0.10 , 0.50 , 1.00 ,,, 104.30 , 15.60 ,, 61.50 , 0.90 , 0.70 , 1.10 , 122.10 , 1.30 , 11.00 , 92.20 ,  JWL  ,,,,,,,,,,,,,,,,
31-03-2020, 14.10 , -0.40 , -100.20 , -41.70 , 19.20 ,, -0.10 ,  -    ,, 0.40 , 1.10 , -0.70 , 0.50 , 0.60 ,,, -25.40 , 10.70 ,, 89.50 ,  -    ,  -    , -2.70 , -41.70 , 1.10 , 11.10 , -147.50 ,  JWL  ,,,,,,,,,,,,,,,,
31-03-2021, 27.80 , 2.40 ," -38,242.60 ", 691.90 , 24.50 ,, 5.40 , 1.50 ,, 0.80 , 0.60 , 4.70 , 0.40 , 1.00 ,,, 973.80 , 17.70 ,, 357.60 , 0.10 , 0.10 , 8.60 , 691.90 , 1.50 , 12.10 , 673.80 ,  JWL  ,,,,,,,,,,,,,,,,
31-03-2022, 30.40 , 2.30 , -7.00 , 18.30 , 23.50 ,, 4.20 , 1.30 ,, 0.70 , 0.60 , 7.00 , 0.40 , 1.10 ,,, 962.00 , 17.60 ,, 387.40 , 0.10 , 0.10 , 7.70 , 18.30 , 1.60 , 16.10 , 595.20 ,  JWL  ,,,,,,,,,,,,,,,,
31-03-2023, 53.40 , 5.90 , 143.20 , 75.50 , 23.50 ,, 5.80 , 3.10 ,, 0.80 , 1.00 , 9.90 , 0.50 , 1.30 ,,," 1,503.40 ", 20.70 , 0.50 , 387.40 , 0.20 , 0.10 , 11.00 , 75.50 , 1.40 , 9.30 , 776.50 ,  JWL  ,,,,,,,,,,,,,,,,
31-03-2024, 90.60 , 11.50 , 174.50 , 76.20 , 22.40 ,, 9.10 , 8.20 ,, 0.80 , 0.80 , 11.20 , 0.40 , 1.20 ,,," 1,057.20 ", 40.50 , 0.60 , 402.40 , 0.20 , 0.20 , 12.70 , 76.20 , 1.60 , 7.40 , -191.00 ,  JWL  ,,,,,,,,,,,,,,,,
31-03-2014, 65.90 , 18.30 ,,, 47.20 ,, 26.10 , 17.20 ,, 2.30 , 0.40 ,, 0.30 , 0.60 ,,," 1,539.50 ", 76.40 , 2.00 , 70.00 , 0.20 ,, 27.70 ,, 2.30 ," 14,907.30 "," 1,330.40 ",  JUSTDIAL  ,,,,,,,,,,,,,,,,
31-03-2015, 83.90 , 20.20 , 15.10 , 27.90 , 46.40 ,, 23.50 , 19.80 ,, 2.90 , 0.40 ,, 0.30 , 0.60 ,,," 2,525.00 ", 95.80 , 2.00 , 70.30 , 0.20 ,, 24.10 , 27.90 , 2.90 ," 7,039.50 "," 1,844.30 ",  JUSTDIAL  ,,,,,,,,,,,,,,,,
31-03-2016, 94.70 , 16.10 , 2.80 , 13.20 , 41.30 ,, 21.40 , 20.30 ,, 0.20 , 0.40 ,, 0.30 , 0.60 ,,," 2,404.80 ", 104.90 ,, 70.50 , 0.20 ,, 16.90 , 13.20 , 0.20 ,," 1,478.20 ",  JUSTDIAL  ,,,,,,,,,,,,,,,,
31-03-2017, 103.40 , 10.00 , -15.00 , 7.60 , 36.70 ,, 16.90 , 17.50 ,, 0.40 , 0.40 ,, 0.30 , 0.60 ,,," 1,671.70 ", 130.30 ,, 69.50 , 0.10 ,, 9.70 , 7.60 , 0.40 ,," 1,362.80 ",  JUSTDIAL  ,,,,,,,,,,,,,,,,
31-03-2018, 114.50 , 18.80 , 18.00 , 8.80 , 41.80 ,, 18.30 , 21.00 ,, 0.30 , 0.40 ,, 0.30 , 0.60 ,,," 2,467.50 ", 143.50 ,, 68.30 , 0.10 , 0.10 , 16.40 , 8.80 , 0.30 ,," 2,262.20 ",  JUSTDIAL  ,,,,,,,,,,,,,,,,
31-03-2019, 133.40 , 29.20 , 44.50 , 14.00 , 42.90 ,, 23.20 , 31.00 ,, 0.30 , 0.60 ," 1,502.50 ", 0.40 , 0.60 ,,," 2,926.10 ", 149.50 ,, 66.80 , 0.20 , 0.20 , 21.90 , 14.00 , 0.30 ,," 2,762.40 ",  JUSTDIAL  ,,,,,,,,,,,,,,,,
31-03-2020, 147.00 , 34.10 , 31.70 , 6.90 , 43.00 ,, 28.60 , 42.00 ,, 0.20 , 0.40 , 24.80 , 0.30 , 0.50 ,,," 1,550.30 ", 198.60 ,, 64.80 , 0.20 , 0.20 , 23.20 , 6.90 , 0.20 ,," 1,529.20 ",  JUSTDIAL  ,,,,,,,,,,,,,,,,
31-03-2021, 107.00 , 18.60 , -21.40 , -29.20 , 33.20 ,, 31.70 , 33.90 ,, 0.30 , 0.40 , 15.90 , 0.30 , 0.40 ,,," 1,430.20 ", 200.30 ,, 63.10 , 0.20 ,, 17.40 , -29.20 , 0.30 ,," 1,391.30 ",  JUSTDIAL  ,,,,,,,,,,,,,,,,
31-03-2022, 86.70 , -4.10 , -66.90 , -4.20 , 20.70 ,, 10.90 , 9.50 ,, 8.40 , 0.20 , -4.50 , 0.10 , 0.20 ,,, 507.10 , 467.20 ,, 74.60 ,  -    ,, -4.70 , -4.20 , 8.40 ,, 389.60 ,  JUSTDIAL  ,,,,,,,,,,,,,,,,
31-03-2023, 100.30 , 6.40 , 129.70 , 30.60 , 21.70 ,, 19.30 , 19.30 ,, 7.80 , 0.20 , 7.00 , 0.20 , 0.20 ,,," 1,966.10 ", 435.30 ,, 84.20 ,  -    ,, 6.30 , 30.60 , 7.80 ,," 1,787.80 ",  JUSTDIAL  ,,,,,,,,,,,,,,,,
31-03-2024, 122.80 , 20.10 , 123.00 , 23.50 , 29.90 ,, 34.80 , 42.70 ,, 7.70 , 0.20 , 18.40 , 0.20 , 0.20 ,,," 2,700.60 ", 473.60 ,, 85.00 , 0.10 ,, 16.30 , 23.50 , 7.70 ,," 2,590.80 ",  JUSTDIAL  ,,,,,,,,,,,,,,,,
31-03-2014, 38.60 , 3.80 ,,, 43.80 ,, 6.20 , 2.40 ,, 1.00 , 1.20 , 2.50 , 0.60 , 0.80 ,,," 1,536.50 ", 21.50 , 1.50 , 341.70 , 0.10 , 0.10 , 9.90 ,, 1.80 , 19.70 ," 1,299.60 ",  JYOTHYLAB  ,,,,,,,,,,,,,,,,
31-03-2015, 41.60 , 3.50 , 48.70 , 14.20 , 47.60 ,, 8.00 , 3.30 ,, 0.90 , 1.30 , 9.80 , 0.60 , 0.80 ,,," 1,833.70 ", 21.60 , 2.00 , 362.00 , 0.20 , 0.10 , 8.50 , 14.20 , 1.30 , 26.20 ," 1,663.00 ",  JYOTHYLAB  ,,,,,,,,,,,,,,,,
31-03-2016, 44.20 , 5.30 , -35.50 , 6.30 , 46.70 ,, 4.90 , 2.20 ,, 0.30 , 1.00 , 151.10 , 0.50 , 0.90 ,,," 2,203.60 ", 24.80 , 2.50 , 362.20 , 0.10 , 0.10 , 12.00 , 6.30 , 0.60 , 17.00 ," 1,921.90 ",  JYOTHYLAB  ,,,,,,,,,,,,,,,,
31-03-2017, 92.90 , 12.40 , 166.60 , 5.30 , 46.20 ,, 12.40 , 11.50 ,, 0.40 , 0.70 , 28.40 , 0.40 , 0.90 ,,," 2,210.60 ", 59.70 , 6.00 , 181.40 , 0.20 , 0.20 , 13.40 , 5.30 , 0.60 , 14.40 ," 1,633.20 ",  JYOTHYLAB  ,,,,,,,,,,,,,,,,
31-03-2018, 46.00 , 6.60 , -10.60 , -0.70 , 47.10 ,, 11.10 , 5.10 ,, 0.60 , 0.80 , 16.40 , 0.40 , 0.80 ,,," 2,808.50 ", 31.10 , 0.50 , 363.50 , 0.20 , 0.20 , 14.30 , -0.70 , 0.80 , 10.40 ," 2,422.80 ",  JYOTHYLAB  ,,,,,,,,,,,,,,,,
31-03-2019, 49.70 , 7.40 , 10.20 , 8.50 , 46.00 ,, 11.30 , 5.60 ,, 0.70 , 0.50 , 10.00 , 0.30 , 0.90 ,,," 3,414.40 ", 35.80 , 3.00 , 364.90 , 0.20 , 0.20 , 14.90 , 8.50 , 1.10 , 11.80 ," 3,015.10 ",  JYOTHYLAB  ,,,,,,,,,,,,,,,,
31-03-2020, 46.60 , 5.80 , -16.90 , -5.70 , 46.80 ,, 10.00 , 4.60 ,, 0.40 , 0.50 , 8.20 , 0.30 , 0.90 ,,," 2,134.80 ", 32.70 , 3.00 , 367.20 , 0.10 , 0.10 , 12.50 , -5.70 , 0.80 , 14.00 ," 1,714.70 ",  JYOTHYLAB  ,,,,,,,,,,,,,,,,
31-03-2021, 52.00 , 7.50 , 17.10 , 11.60 , 46.70 ,, 10.40 , 5.40 ,, 0.70 , 0.40 , 14.60 , 0.30 , 1.00 ,,," 4,280.60 ", 37.90 , 4.00 , 367.20 , 0.10 ,, 14.30 , 11.60 , 1.30 , 20.20 ," 4,021.60 ",  JYOTHYLAB  ,,,,,,,,,,,,,,,,
31-03-2022, 59.80 , 5.50 , -18.80 , 15.00 , 41.20 ,, 7.40 , 4.40 ,, 0.80 , 0.40 , 17.10 , 0.30 , 1.10 ,,," 2,286.10 ", 38.20 , 2.50 , 367.20 , 0.10 ,, 9.20 , 15.00 , 1.40 , 15.40 ," 2,025.60 ",  JYOTHYLAB  ,,,,,,,,,,,,,,,,
31-03-2023, 67.70 , 7.60 , 48.00 , 13.20 , 41.90 ,, 9.60 , 6.50 ,, 1.20 , 0.30 , 21.30 , 0.20 , 1.20 ,,," 3,640.80 ", 42.20 , 3.00 , 367.20 , 0.20 ,, 11.20 , 13.20 , 1.90 , 18.00 ," 3,286.00 ",  JYOTHYLAB  ,,,,,,,,,,,,,,,,
31-03-2024, 75.10 , 11.70 , 54.10 , 10.90 , 49.10 ,, 13.40 , 10.10 ,, 1.80 , 0.30 , 90.90 , 0.20 , 1.10 ,,," 4,950.10 ", 49.30 , 3.50 , 367.20 , 0.20 ,, 15.60 , 10.90 , 2.40 , 13.70 ," 4,579.20 ",  JYOTHYLAB  ,,,,,,,,,,,,,,,,
31-03-2014, 62.90 , 7.80 ,,, 26.90 ,, 6.00 , 3.80 ,, 0.60 , 1.70 , 3.20 , 0.60 , 1.10 ,,," 6,495.00 ", 21.60 , 0.70 , 376.80 , 0.20 , 0.10 , 12.40 ,, 1.10 , 10.00 ," 4,218.60 ",  KPRMILL  ,,,,,,,,,,,,,,,,
31-03-2015, 68.10 , 8.00 , 22.50 , 8.20 , 31.70 ,, 6.80 , 4.60 ,, 0.50 , 1.40 , 3.80 , 0.60 , 1.10 ,,," 4,395.50 ", 25.10 , 0.90 , 376.80 , 0.20 , 0.10 , 11.80 , 8.20 , 1.10 , 9.10 ," 3,101.40 ",  KPRMILL  ,,,,,,,,,,,,,,,,
31-03-2016, 68.80 , 9.00 , 21.40 , 1.00 , 35.60 ,, 8.10 , 5.60 ,, 0.60 , 1.20 , 5.90 , 0.50 , 1.10 ,,," 4,046.40 ", 29.20 , 1.00 , 376.80 , 0.20 , 0.20 , 13.00 , 1.00 , 1.10 , 6.20 ," 2,047.80 ",  KPRMILL  ,,,,,,,,,,,,,,,,
31-03-2017, 74.70 , 11.70 , 36.10 , 8.30 , 37.60 ,, 10.20 , 7.60 ,, 0.70 , 0.90 , 6.80 , 0.50 , 1.20 ,,," 6,762.30 ", 34.20 , 0.20 , 375.90 , 0.20 , 0.20 , 15.60 , 8.30 , 1.30 , 8.20 ," 4,770.50 ",  KPRMILL  ,,,,,,,,,,,,,,,,
31-03-2018, 81.80 , 12.10 , 1.20 , 7.70 , 36.80 ,, 9.60 , 7.90 ,, 0.90 , 0.60 , 8.70 , 0.40 , 1.20 ,,," 2,692.50 ", 42.50 , 0.20 , 369.50 , 0.20 , 0.20 , 14.80 , 7.70 , 1.70 , 7.20 ," 2,260.00 ",  KPRMILL  ,,,,,,,,,,,,,,,,
31-03-2019, 93.20 , 14.20 , 15.30 , 11.90 , 37.30 ,, 9.90 , 9.20 ,, 0.80 , 0.70 , 10.50 , 0.40 , 1.10 ,,," 1,584.00 ", 49.30 , 0.20 , 363.00 , 0.20 , 0.20 , 15.20 , 11.90 , 1.80 , 6.40 , 659.40 ,  KPRMILL  ,,,,,,,,,,,,,,,,
31-03-2020, 94.20 , 14.40 , 12.50 , -0.90 , 38.60 ,, 11.20 , 10.60 ,, 1.00 , 0.60 , 10.30 , 0.40 , 1.20 ,,," 10,849.20 ", 52.40 , 0.90 , 356.00 , 0.20 , 0.20 , 15.30 , -0.90 , 2.00 , 8.20 ," 7,882.80 ",  KPRMILL  ,,,,,,,,,,,,,,,,
31-03-2021, 102.50 , 20.70 , 36.80 , 5.20 , 42.30 ,, 14.60 , 15.00 ,, 1.20 , 0.40 , 23.20 , 0.30 , 1.10 ,,," 9,439.30 ", 68.30 , 0.90 , 344.10 , 0.20 , 0.20 , 20.20 , 5.20 , 2.50 , 11.00 ," 6,589.20 ",  KPRMILL  ,,,,,,,,,,,,,,,,
31-03-2022, 140.20 , 32.20 , 63.40 , 36.70 , 42.10 ,, 17.50 , 24.50 ,, 1.20 , 0.50 , 57.40 , 0.30 , 1.00 ,,," 13,866.00 ", 92.60 , 0.20 , 344.10 , 0.30 , 0.20 , 23.00 , 36.70 , 2.50 , 10.00 ," 4,942.30 ",  KPRMILL  ,,,,,,,,,,,,,,,,
31-03-2023, 180.90 , 32.30 , -3.30 , 28.30 , 37.10 ,, 13.20 , 23.80 ,, 0.80 , 0.50 , 15.70 , 0.30 , 1.10 ,,," 6,777.00 ", 108.40 , 4.00 , 342.00 , 0.20 , 0.20 , 17.90 , 28.30 , 2.20 , 9.90 ," 2,986.80 ",  KPRMILL  ,,,,,,,,,,,,,,,,
31-03-2024, 177.30 , 31.50 , -1.10 , -2.00 , 38.10 ,, 13.30 , 23.60 ,, 1.10 , 0.30 , 16.60 , 0.30 , 1.00 ,,," 10,014.10 ", 127.50 , 5.00 , 341.80 , 0.20 , 0.20 , 17.80 , -2.00 , 2.90 , 9.10 ," 6,779.40 ",  KPRMILL  ,,,,,,,,,,,,,,,,
31-03-2014, 462.00 , 33.30 ,,, 23.00 ,, 1.70 , 8.00 ,, 0.90 , 2.60 , 2.30 , 0.70 , 0.90 ,,," 8,228.20 ", 146.10 , 1.50 , 153.50 , 0.10 ,  -    , 7.20 ,, 1.30 , 2.70 ," 1,690.30 ",  KPIL  ,,,,,,,,,,,,,,,,
31-03-2015, 469.10 , 35.60 , -1.50 , 1.50 , 59.40 ,, 1.70 , 7.80 ,, 1.00 , 2.80 , 1.60 , 0.70 , 0.80 ,,," 3,451.50 ", 153.70 , 1.50 , 153.50 , 0.10 ,  -    , 7.60 , 1.50 , 1.30 , 2.40 , 719.90 ,  KPIL  ,,,,,,,,,,,,,,,,
31-03-2016, 468.20 , 39.60 , -8.60 , -0.20 , 60.10 ,, 1.50 , 7.20 ,, 1.10 , 3.00 , 1.60 , 0.70 , 0.80 ,,," 14,741.00 ", 156.50 , 1.50 , 153.50 ,  -    ,  -    , 8.50 , -0.20 , 1.30 , 1.90 ," 11,041.60 ",  KPIL  ,,,,,,,,,,,,,,,,
31-03-2017, 489.50 , 44.50 , 69.50 , 4.60 , 31.70 ,, 2.50 , 12.20 ,, 1.10 , 3.00 , 1.90 , 0.70 , 0.70 ,,," 10,047.00 ", 167.60 , 2.00 , 153.50 , 0.10 ,  -    , 9.10 , 4.60 , 1.30 , 1.70 ," 7,663.60 ",  KPIL  ,,,,,,,,,,,,,,,,
31-03-2018, 567.20 , 53.70 , 50.50 , 15.90 , 30.30 ,, 3.20 , 18.30 ,, 1.20 , 3.40 , 2.30 , 0.80 , 0.70 ,,," 13,330.30 ", 183.70 , 2.50 , 153.50 , 0.10 , 0.10 , 9.50 , 15.90 , 1.30 , 1.60 ," 6,495.90 ",  KPIL  ,,,,,,,,,,,,,,,,
31-03-2019, 706.40 , 71.20 , 66.30 , 24.50 , 29.50 ,, 4.30 , 30.40 ,, 1.20 , 3.30 , 2.80 , 0.80 , 0.80 ,,," 17,472.50 ", 213.70 , 3.00 , 153.50 , 0.10 , 0.10 , 10.10 , 24.50 , 1.40 , 1.60 ," 10,352.90 ",  KPIL  ,,,,,,,,,,,,,,,,
31-03-2020, 821.70 , 75.80 , -16.50 , 16.90 , 29.20 ,, 3.10 , 25.30 ,, 1.20 , 3.50 , 2.30 , 0.80 , 0.80 ,,," 14,070.10 ", 226.60 , 3.50 , 154.30 , 0.10 , 0.10 , 9.20 , 16.90 , 1.30 , 1.70 ," 9,372.40 ",  KPIL  ,,,,,,,,,,,,,,,,
31-03-2021, 853.90 , 74.30 , 72.20 , 2.20 , 29.50 ,, 5.20 , 44.20 ,, 1.20 , 3.00 , 2.60 , 0.70 , 0.80 ,,," 11,921.50 ", 254.50 , 10.00 , 151.70 , 0.20 , 0.10 , 8.70 , 2.20 , 1.30 , 1.70 ," 9,310.00 ",  KPIL  ,,,,,,,,,,,,,,,,
